reference_id,document_title,download_url,initial_publication_date,last_update_date,document_status,short_description,document_type,applicable_industries,authors_or_organization,dependencies,region_scope,AlgorithmFamily,SecurityLevels,ProtocolOrToolImpact,ToolchainSupport,MigrationUrgency,change_status,manual_category,downloadable,local_file,module_ids,misc_info,trusted_source_id,peer_reviewed,vetting_body,github_contribution_url
NIS2-DIRECTIVE-2022-2555,Network and Information Security Directive 2 (NIS2),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022L2555,2022-12-14,2022-12-14,In Force,EU cybersecurity directive mandating risk-management measures and incident reporting for essential and important entities. Requires cryptographic controls and supply-chain security. Implemented by member states by Oct 2024.,Regulation,Government; Critical Infrastructure; Finance; Healthcare; Digital Infrastructure,European Parliament; Council of the EU,,EU,,,,,High,New,Compliance Frameworks,yes,public/library/NIS2-DIRECTIVE-2022-2555.pdf,compliance-strategy,,enisa,no,EU,
DORA-REG-2022-2554,Digital Operational Resilience Act (DORA) — Regulation EU 2022/2554,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2554,2022-12-14,2022-12-14,In Force,"EU regulation requiring financial entities to manage ICT risk including cryptographic controls, incident reporting, and digital operational resilience testing. Applicable from Jan 2025.",Regulation,Finance; Insurance; Asset Management; Payment Services,European Parliament; Council of the EU,,EU,,,,,High,New,Compliance Frameworks,yes,public/library/DORA-REG-2022-2554.pdf,compliance-strategy,,enisa,no,EU,
GDPR-REG-2016-679,General Data Protection Regulation (GDPR) — Regulation EU 2016/679,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0679,2016-04-27,2016-04-27,In Force,EU data protection regulation mandating appropriate technical measures including encryption to protect personal data. Article 32 requires state-of-the-art cryptographic controls; PQC transition relevant to long-term data protection.,Regulation,All Industries,European Parliament; Council of the EU,,EU; Global,,,,,High,New,Compliance Frameworks,yes,public/library/GDPR-REG-2016-679.pdf,compliance-strategy,,enisa,no,EU,
EIDAS-REG-910-2014,eIDAS Regulation — Regulation EU 910/2014 (eIDAS 1.0),https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014R0910,2014-07-23,2014-07-23,Superseded,"Original EU electronic identification and trust services regulation. Defines qualified electronic signatures, seals, and timestamps. Superseded by eIDAS 2.0 (EU 2024/1183) but basis for current QTSP compliance.",Regulation,Government; Finance; Legal; Identity,European Parliament; Council of the EU,,EU,,,,,Medium,New,Compliance Frameworks,yes,public/library/EIDAS-REG-910-2014.pdf,digital-id,,enisa,no,EU,
EU-CRA-REG-2024-2847,EU Cyber Resilience Act (CRA) — Regulation EU 2024/2847,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024R2847,2024-10-23,2024-10-23,In Force,EU regulation imposing mandatory cybersecurity requirements on hardware and software products with digital elements. Annex I requires cryptographic best practices; PQC migration relevant for product lifecycle compliance.,Regulation,Technology; Manufacturing; IoT; Critical Infrastructure,European Parliament; Council of the EU,,EU,,,,,High,New,Compliance Frameworks,yes,public/library/EU-CRA-REG-2024-2847.pdf,compliance-strategy,,enisa,no,EU,
MICA-REG-2023-1114,Markets in Crypto-Assets Regulation (MiCA) — Regulation EU 2023/1114,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1114,2023-05-31,2023-05-31,In Force,EU crypto-asset regulation establishing prudential and operational requirements for crypto-asset service providers and issuers. Article 30 requires ICT security and cryptographic controls aligned with DORA.,Regulation,Finance; Cryptocurrency; DeFi; Payments,European Parliament; Council of the EU,,EU,,,,,High,New,Compliance Frameworks,yes,public/library/MICA-REG-2023-1114.pdf,digital-assets;compliance-strategy,,enisa,no,EU,
EU-REC-2024-1101,EU Commission Recommendation on PQC — 2024/1101,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32024H1101,2024-04-11,2024-04-11,Active,European Commission recommendation urging member states and organisations to prepare for post-quantum cryptography transition. Establishes a timeline and priorities for PQC adoption in EU public sector and critical infrastructure.,Policy/Advisory,Government; Critical Infrastructure; Finance; Healthcare,European Commission,,EU,,,,,High,New,Compliance Frameworks,yes,public/library/EU-REC-2024-1101.pdf,compliance-strategy;pqc-governance,,enisa,no,EU,
Saudi-NCA-NCS1-2020,Saudi NCA — National Cryptographic Standards (NCS-1:2020),https://nca.gov.sa/,2020-01-01,2020-01-01,Active,"Saudi Arabia National Cybersecurity Authority National Cryptographic Standards. Defines approved symmetric, asymmetric, and hash algorithms for Saudi government and critical infrastructure. Basis for ECC-2 cryptographic controls.",Standard,Government; Critical Infrastructure; Finance,Saudi NCA,,Saudi Arabia; Middle East,,,,,Medium,New,Regional Standards,yes,public/library/Saudi-NCA-NCS1-2020.pdf,compliance-strategy;pqc-governance,,saudi-nca,no,Saudi NCA,
US-TREASURY-FSRMP-2025,US Treasury Financial Services Sector Risk Management Plan (January 2025),https://home.treasury.gov/,2025-01-01,2025-01-01,Active,US Treasury sector risk management plan for financial services covering quantum computing as an emerging technology risk. Identifies PQC migration as a priority resilience initiative and outlines coordinated government-industry response.,Policy/Advisory,Finance; Banking; Government,US Department of the Treasury,,USA; Global,,,,,High,New,Government & Policy,yes,public/library/US-TREASURY-FSRMP-2025.pdf,compliance-strategy;pqc-governance;pqc-business-case,,us-treasury,no,US Treasury,
CMMC-2.0-MODEL,Cybersecurity Maturity Model Certification (CMMC) Model Overview v2.13,https://dodcio.defense.gov/CMMC/Documentation/,2021-11-01,2024-09-01,Active,"DoD CMMC v2.13 three-level maturity framework (Foundational/Advanced/Expert) based on NIST SP 800-171 and 800-172. Required for defense contractors handling CUI. Cryptographic controls span key management, PKI, and access control.",Standard,Defense; Government; Aerospace; Technology,US DoD; DoD CIO,,USA,,,,,High,New,Compliance Frameworks,yes,public/library/CMMC-2.0-MODEL.pdf,compliance-strategy;pqc-governance,,dod-cio,no,DoD CIO,
UNECE-WP29-R155,UN Regulation No. 155 — Cybersecurity and Cybersecurity Management Systems (CSMS),https://unece.org/transport/documents/2021/03/standards/un-regulation-no-155-cyber-security-and-cyber-security,2021-01-22,2021-03-04,Active,"UNECE WP.29 UN Regulation 155 mandating cybersecurity management systems for motor vehicles. Requires OEM and supplier cryptographic controls, key management, and software update security. Applicable to all new vehicle type approvals from July 2022.",Regulation,Automotive; Manufacturing; Transportation,UNECE WP.29,,Global; EU; Japan; Korea,,,,,Medium,New,Compliance Frameworks,yes,public/library/UNECE-WP29-R155.pdf,compliance-strategy;iot-ot-pqc,,unece,no,UNECE,
NZISM-V3-9,New Zealand Information Security Manual (NZISM) v3.9 — November 2025,https://nzism.gcsb.govt.nz/,2025-11-01,2025-11-01,Active,"New Zealand GCSB NZISM v3.9 mandatory and recommended security controls for NZ government information systems. Cryptography chapter specifies approved algorithms, key management, PKI, and TLS requirements with PQC transition guidance.",Standard,Government; Critical Infrastructure; Technology,GCSB; New Zealand Government Communications Security Bureau,,New Zealand; Five Eyes,,,,,Medium,New,Government & Policy,yes,public/library/NZISM-V3-9.pdf,compliance-strategy;pqc-governance,,nzism,no,GCSB,
draft-vitap-ml-dsa-webauthn,ML-DSA for Web Authentication,https://datatracker.ietf.org/doc/draft-vitap-ml-dsa-webauthn/,2024-10-01,2025-06-01,Internet-Draft (Individual Submission),Defines ML-DSA (FIPS 204) as a new algorithm for WebAuthn/FIDO2 authentication. Specifies COSE algorithm identifiers for ML-DSA variants for use in W3C Web Authentication credentials.,Protocol,Web; Finance; Enterprise,IETF / Individual (vitap),FIPS 204;W3C WebAuthn,International,ML-DSA,"L2,L3,L5",WebAuthn; FIDO2; passkeys,Web browsers; FIDO2 authenticators,Medium,New,Protocols,yes,public/library/draft-vitap-ml-dsa-webauthn.html,dev-quantum-impact,,ietf,partial,IETF,
draft-ietf-openpgp-nist-bp-comp,PQ/T Composite Schemes for OpenPGP using NIST and Brainpool Elliptic Curve Domain Parameters,https://datatracker.ietf.org/doc/draft-ietf-openpgp-nist-bp-comp/,2024-06-01,2025-07-01,Internet-Draft,Extends OpenPGP PQC composite schemes to include NIST P-256/P-384 and Brainpool P256r1/P384r1 curves. Targets European regulatory environments requiring Brainpool curves alongside the existing X25519/Ed25519 options.,Protocol,Email; Government; Enterprise,IETF OpenPGP WG,FIPS 203;FIPS 204;RFC 9580;draft-ietf-openpgp-pqc-17,International,Lattice + ECDH (NIST; Brainpool),"L3,L5",OpenPGP with NIST and Brainpool curves,GnuPG; GopenPGP; Thunderbird,Low,New,Protocols,yes,public/library/draft-ietf-openpgp-nist-bp-comp.html,email-signing;code-signing,,ietf,partial,IETF,
arXiv-2603-28627,"Shor's Algorithm is Possible with as Few as 10,000 Reconfigurable Atomic Qubits",https://arxiv.org/abs/2603.28627,2026-03-31,2026-03-31,Preprint,"Demonstrates that Shor's algorithm for breaking RSA and ECC can be executed with as few as ~10,000 reconfigurable neutral atom qubits — an order of magnitude fewer than prior estimates. Substantially narrows the timeline for practical quantum attacks on current public-key infrastructure.",Research Paper,Academic; Government; Finance; Critical Infrastructure,arXiv (neutral atom quantum computing researchers),,Global,RSA; ECC (vulnerable),,RSA; ECDH; ECDSA; X.509,,High,New,Threat Analysis,yes,public/library/arXiv-2603-28627.html,quantum-threats;pqc-101,Shor's algorithm; neutral atoms; qubit count; quantum threat timeline,arxiv-crypto,no,Academic,
draft-ietf-lamps-kyber-certificates,Internet X.509 PKI — Algorithm Identifiers for ML-KEM,https://datatracker.ietf.org/doc/draft-ietf-lamps-kyber-certificates/,2023-07-01,2025-08-01,Internet-Draft (Standards Track),OID assignments and algorithm identifiers for ML-KEM (FIPS 203) in X.509 certificates and related structures. Companion draft to the composite ML-KEM specification.,PKI/Certificate,Government; Finance; Enterprise; Web,IETF LAMPS WG,FIPS 203;RFC 5280,International,ML-KEM,"L1,L3,L5",X.509 certificates; PKI; CMS,OpenSSL; BoringSSL; Java,High,New,PKI Certificate Management,yes,public/library/draft-ietf-lamps-kyber-certificates.html,pki-workshop,,ietf,partial,IETF,
5G-Americas-PQCS-2025,Post Quantum Computing Security,https://www.5gamericas.org/wp-content/uploads/2025/02/WP_PQCS-.pdf,2025-02-01,2025-02-01,Published,"Industry white paper examining post-quantum cryptography impacts on 5G and telecommunications network security. Covers PQC algorithm readiness, protocol migration for 5G NR and core network, and vendor ecosystem status.",Guidance,Telecom; Government; Enterprise,5G Americas,FIPS 203;FIPS 204;FIPS 205,Americas; Global,ML-KEM; ML-DSA; SLH-DSA,"L1,L3,L5",5G network security; telecom infrastructure,Network equipment; 5G NR,High,New,Industry & Research,yes,public/library/5G-Americas-PQCS-2025.pdf,network-security-pqc;ops-quantum-impact,5G Americas; telecom; GSMA; 3GPP; 5G NR; quantum computing security,,partial,5G Americas,
draft-ietf-sshm-mlkem-hybrid-kex,PQ/T Hybrid Key Exchange with ML-KEM in SSH,https://datatracker.ietf.org/doc/draft-ietf-sshm-mlkem-hybrid-kex/,2024-10-01,2025-09-01,Internet-Draft (Standards Track),Specifies post-quantum/traditional hybrid key exchange algorithms combining ML-KEM with ECDH for SSH. Defines new kex algorithm names for deployment in SSH client/server implementations.,Protocol,Government; Enterprise; Cloud,IETF SSHM WG,FIPS 203;RFC 4253;RFC 9142,International,Lattice + ECDH,"L1,L3,L5",SSH key exchange; OpenSSH,OpenSSH; libssh; PuTTY,High,New,Protocols,yes,public/library/draft-ietf-sshm-mlkem-hybrid-kex.html,network-security-pqc;hybrid-crypto,,ietf,partial,IETF,
draft-becker-cnsa2-ssh-profile,CNSA 2.0 Suite Profile for SSH,https://datatracker.ietf.org/doc/draft-becker-cnsa2-ssh-profile/,2022-10-01,2025-01-01,Internet-Draft,SSH algorithm profile for US National Security Systems implementing NSA CNSA 2.0. Specifies required ML-KEM and ML-DSA algorithm selections and transition timelines for classified environments.,Guidance,Government; Defense,NSA / IETF (Becker et al.),FIPS 203;FIPS 204;RFC 4253;US-NSA-CNSA-2.0-2022,USA,ML-KEM; ML-DSA,"L3,L5",SSH for National Security Systems,OpenSSH; government SSH implementations,High,New,Protocols,yes,public/library/draft-becker-cnsa2-ssh-profile.html,network-security-pqc;ops-quantum-impact,,ietf,partial,IETF,
draft-spm-lake-pqsuites,Quantum-Resistant Cipher Suites for EDHOC,https://datatracker.ietf.org/doc/draft-spm-lake-pqsuites/,2024-03-01,2025-03-01,Internet-Draft (Individual Submission),Defines new EDHOC cipher suites incorporating ML-KEM and ML-DSA for quantum-resistant key establishment in constrained IoT environments. Uses the LAKE WG lightweight authenticated key exchange protocol.,Protocol,IoT; Government; Industrial,IETF LAKE WG (Individual Submission),FIPS 203;FIPS 204;RFC 9528,International,ML-KEM; ML-DSA,"L1,L3",EDHOC for IoT devices; OSCORE,Constrained IoT implementations,Medium,New,Protocols,yes,public/library/draft-spm-lake-pqsuites.html,network-security-pqc,,ietf,partial,IETF,
CSA-Practitioners-Guide-PQC-2025,A Practitioner's Guide to Post-Quantum Cryptography,https://cloudsecurityalliance.org/artifacts/a-practitioners-guide-to-post-quantum-cryptography,2025-10-11,2025-10-11,Published,"Cloud Security Alliance practitioner-focused guide to PQC adoption. Covers NIST algorithm selection, hybrid key exchange patterns, certificate management, implementation tooling, and enterprise migration strategies for cloud environments.",Guidance,Cloud; Enterprise; Finance; Government,Cloud Security Alliance (CSA),FIPS 203;FIPS 204;FIPS 205;NIST IR 8547,Global,ML-KEM; ML-DSA; SLH-DSA,"L1,L3,L5",Cloud security architecture; PKI; TLS,AWS; Azure; GCP; OpenSSL,High,New,Migration Guides,yes,public/library/CSA-Practitioners-Guide-PQC-2025.html,crypto-mgmt-modernization;ops-quantum-impact,Cloud Security Alliance; CSA; practitioner guide; cloud migration; PQC implementation,,partial,CSA,
draft-ietf-tls-key-share-prediction,TLS Key Share Prediction,https://datatracker.ietf.org/doc/draft-ietf-tls-key-share-prediction/,2024-06-01,2025-10-01,Internet-Draft (Standards Track),"Mechanism for TLS 1.3 servers to predict which key share a client will offer, enabling zero-RTT PQC key exchange by avoiding HelloRetryRequest. Critical for ML-KEM deployment performance given large key sizes.",Protocol,Web; Cloud; Enterprise,IETF TLS WG,RFC 8446;FIPS 203;draft-ietf-tls-ecdhe-mlkem-04,International,PQ/T Hybrid; ML-KEM,"L1,L3,L5",TLS 1.3 key exchange performance,TLS implementations; CDN servers; browsers,Medium,New,Protocols,yes,public/library/draft-ietf-tls-key-share-prediction.html,tls-basics;hybrid-crypto;web-gateway-pqc,,ietf,partial,IETF,
arXiv-2508-01694,Performance and Storage Analysis of CRYSTALS-Kyber as a Post-Quantum Replacement for RSA and ECC,https://arxiv.org/abs/2508.01694v1,2025-08-30,2025-08-30,Preprint,"Empirical performance benchmarks comparing CRYSTALS-Kyber (ML-KEM) against RSA and ECC for key generation, encapsulation, and storage. Provides quantitative evidence that Kyber achieves faster operations and smaller key sizes than RSA while being quantum-resistant.",Research Paper,Academic; Software Development; Enterprise,Cornell University,FIPS 203,Global,ML-KEM; RSA; ECC,"L1,L3,L5",Algorithm selection for migration,,Medium,New,Research,yes,public/library/arXiv-2508-01694.html,pqc-101;research-quantum-impact,CRYSTALS-Kyber; performance benchmark; key size comparison; migration evidence,arxiv-crypto,no,Academic,
NSA CSfC PQC Guidance Addendum,CSfC Post Quantum Cryptography Guidance Addendum,https://www.nsa.gov/Portals/75/documents/resources/everyone/csfc/capability-packages/CSfC%20Post%20Quantum%20Cryptography%20Guidance%20Addendum%201_0.pdf,2025-06-01,2025-12-31,Policy/Advisory,Guidance for implementing PQC in Commercial Solutions for Classified (CSfC) programs.,Compliance/Policy,Defense; Intelligence; Critical Infrastructure,NSA,FIPS 203;FIPS 204;FIPS 205;NSA CNSA 2.0,USA,"ML-KEM, ML-DSA",Level 5,CSfC certified products,CSfC vendors,High,New,Government & Policy,no-forbidden,,compliance-strategy;standards-bodies;vendor-risk;vpn-ssh-pqc,CNSA 2.0;FIPS 203/204/205,nsa-advisory,partial,NSA,
ISO/IEC 18033-2:2006/AMD1:2017,Asymmetric Encryption Algorithms,https://www.iso.org/standard/37971.html,2006-01-01,2017-12-01,International Standard,ISO standard for asymmetric encryption. Updates planned for PQC KEMs.,Algorithm,Global; All industries,ISO/IEC JTC 1/SC 27,,Global,Classical + planned PQC,Various,Asymmetric encryption standards,Global,Medium,Updated,KEM,no-paywall,,crypto-agility;kms-pqc;hsm-pqc,ISO standards,iso-iec-sc27,yes,ISO,
ISO/IEC NP 29192-8,Lightweight Cryptography - Part 8: Post-Quantum Algorithms,https://www.iso.org/standard/88299.html,2024-06-01,2024-06-01,New Project,Standardization of lightweight PQC algorithms for constrained devices.,Algorithm,IoT; Embedded Systems; Mobile,ISO/IEC JTC 1/SC 27,,Global,Lattice; Hash-based,"L1,L3",Lightweight PQC for IoT,IoT implementations,Medium,Updated,International Frameworks,no-paywall,,5g-security;aerospace-pqc;iot-ot-pqc;vendor-risk,NIST Lightweight PQC;ISO URL dead as of 2026-03-25,iso-iec-sc27,yes,ISO,
