software_name,product_id,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5464,SUSE LLC,SUSE Linux Enterprise Libica Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-08-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5464,,,,,,
SUSE Rancher Kubernetes Cryptographic Library,SUSE-Rancher-Kubernetes-Cryptographic-Li,FIPS 140-3,5325,SUSE LLC,SUSE Rancher Kubernetes Cryptographic Library,ML-KEM,FIPS 140-3 L1,Active,2026-06-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5325,,,,,,
SafeLogic CryptoComply,safelogic-cryptocomply,ACVP,A6563,"SafeLogic, Inc.",CryptoComply PQ TLS,ML-KEM,,Active,2025-02-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19278,,,,,,
SafeLogic CryptoComply,safelogic-cryptocomply,ACVP,A8228,"SafeLogic, Inc.",CryptoComply 140-3 FIPS Provider with PQC,"ML-DSA, ML-KEM, SLH-DSA",,Active,2026-04-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21042,,,,,,
SafeLogic CryptoComply,safelogic-cryptocomply,FIPS 140-3,4678,SafeLogic Inc.,CryptoComply for .NET,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-02-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4678,2026-05-16,not in regen,,,,2026-07-09
SafeLogic CryptoComply,,FIPS 140-3,4912,SafeLogic Inc.,CryptoComply for Java 140-3,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-12-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4912,2026-07-12,not in regen,,,,
SafeLogic CryptoComply,safelogic-cryptocomply,FIPS 140-3,5040,SafeLogic Inc.,CryptoComply 140-3 FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2025-07-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5040,,,,,,
SafeLogic CryptoComply,safelogic-cryptocomply,FIPS 140-3,5264,"SafeLogic, Inc.",CryptoComply BoringCrypto Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-05-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5264,,,,,,
SafeLogic CryptoComply,safelogic-cryptocomply,FIPS 140-3,5349,"SafeLogic, Inc.",CryptoComply Native Go Module,ML-KEM,FIPS 140-3 L1,Active,2026-06-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5349,,,,,,
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,ACVP,A7759,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-12-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20545,2026-05-16,not in regen,,,,2026-07-09
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,ACVP,A8348,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2026-05-15,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21175,2026-06-06,not in regen,,,,2026-07-09
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,Common Criteria,cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-619b8d10,"Samsung Electronics Co., Ltd. (Scheme: NL)","Samsung STRONGV4P00 of S5E9945 with Specific IC Dedicated Software, Revision 1.2",ML-DSA,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2024-11-28,https://commoncriteriaportal.org/files/epfiles/NSCIB-CC-2300085-02-ST-LITE_v2.2.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-vm2e: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-vm2e,2026-05-06
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,Common Criteria,cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--11505e18,"Samsung Electronics Co., Ltd. (Scheme: FR)",S3SSE2A (S3SSE2A_20250522)(ANSSI-CC-2024/26-R01),ML-DSA,"EAL5+,ADV_IMP.2,ADV_INT.3,ADV_TDS.5,ALC_CMC.5,ALC_DVS.2,ALC_TAT.3,ASE_TSS.2,ATE_COV.3,ATE_FUN.2,AVA_VAN.5",deprecated,2025-10-01,https://commoncriteriaportal.org/files/epfiles/ANSSI-CC-cible-2024_26-R01en.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--4bvy: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--4bvy,2026-05-06
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,FIPS 140-3,4787,"Samsung Electronics Co., Ltd.",Samsung CryptoCore Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4787,2026-06-06,not in regen,,,,2026-07-09
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,FIPS 140-3,4792,"Samsung Electronics Co., Ltd.",Samsung SCrypto Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4792,2026-06-06,not in regen,,,,2026-07-09
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,FIPS 140-3,4965,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-02-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4965,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4965: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,FIPS 140-3,5012,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5012,2026-06-06,not in regen,,,,2026-07-09
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,FIPS 140-3,5047,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip Deneb,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5047,2026-06-06,not in regen,,,,2026-07-09
Samsung Knox Quantum-Safe,samsung-knox-quantum-safe,FIPS 140-3,5222,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5222,2026-06-06,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,ACVP,A7759,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-12-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20545,2026-05-16,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,ACVP,A8348,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2026-05-15,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21175,2026-06-06,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,Common Criteria,cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-619b8d10,"Samsung Electronics Co., Ltd. (Scheme: NL)","Samsung STRONGV4P00 of S5E9945 with Specific IC Dedicated Software, Revision 1.2",ML-DSA,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2024-11-28,https://commoncriteriaportal.org/files/epfiles/NSCIB-CC-2300085-02-ST-LITE_v2.2.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-vm2e: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-vm2e,2026-05-06
Samsung Networks 5G Core,samsung-networks-5g-core,Common Criteria,cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--11505e18,"Samsung Electronics Co., Ltd. (Scheme: FR)",S3SSE2A (S3SSE2A_20250522)(ANSSI-CC-2024/26-R01),ML-DSA,"EAL5+,ADV_IMP.2,ADV_INT.3,ADV_TDS.5,ALC_CMC.5,ALC_DVS.2,ALC_TAT.3,ASE_TSS.2,ATE_COV.3,ATE_FUN.2,AVA_VAN.5",deprecated,2025-10-01,https://commoncriteriaportal.org/files/epfiles/ANSSI-CC-cible-2024_26-R01en.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--4bvy: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--4bvy,2026-05-06
Samsung Networks 5G Core,samsung-networks-5g-core,FIPS 140-3,4787,"Samsung Electronics Co., Ltd.",Samsung CryptoCore Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4787,2026-06-06,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,FIPS 140-3,4792,"Samsung Electronics Co., Ltd.",Samsung SCrypto Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4792,2026-06-06,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,FIPS 140-3,4965,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-02-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4965,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4965: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Samsung Networks 5G Core,samsung-networks-5g-core,FIPS 140-3,5012,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5012,2026-06-06,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,FIPS 140-3,5047,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip Deneb,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5047,2026-06-06,not in regen,,,,2026-07-09
Samsung Networks 5G Core,samsung-networks-5g-core,FIPS 140-3,5222,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5222,2026-06-06,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,ACVP,A7759,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-12-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20545,2026-05-16,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,ACVP,A8348,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2026-05-15,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21175,2026-06-06,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,Common Criteria,cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--11505e18,"Samsung Electronics Co., Ltd.",S3SSE2A (S3SSE2A_20250522)(ANSSI-CC-2024/26-R01),ML-DSA,"EAL5+,ADV_IMP.2,ADV_INT.3,ADV_TDS.5,ALC_CMC.5,ALC_DVS.2,ALC_TAT.3,ASE_TSS.2,ATE_COV.3,ATE_FUN.2,AVA_VAN.5",Active,2025-10-01,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-cible-2024_26-R01en.pdf,,,,,,
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,FIPS 140-3,4787,"Samsung Electronics Co., Ltd.",Samsung CryptoCore Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4787,2026-06-06,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,FIPS 140-3,4792,"Samsung Electronics Co., Ltd.",Samsung SCrypto Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4792,2026-06-06,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,FIPS 140-3,4965,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-02-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4965,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4965: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,FIPS 140-3,5012,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5012,2026-06-06,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,FIPS 140-3,5047,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip Deneb,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5047,2026-06-06,not in regen,,,,2026-07-09
Samsung S3SSE2A eSE,samsung-s3sse2a-ese,FIPS 140-3,5222,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5222,2026-06-06,not in regen,,,,2026-07-09
Samsung SDS S-CAPE PQC Platform,samsung-sds-s-cape-pqc-platform,FIPS 140-3,4965,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-02-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4965,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4965: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Samsung SDS S-CAPE PQC Platform,samsung-sds-s-cape-pqc-platform,FIPS 140-3,5012,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5012,2026-06-06,not in regen,,,,2026-07-09
Samsung SDS S-CAPE PQC Platform,samsung-sds-s-cape-pqc-platform,FIPS 140-3,5047,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip Deneb,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5047,2026-06-06,not in regen,,,,2026-07-09
Samsung SDS S-CAPE PQC Platform,samsung-sds-s-cape-pqc-platform,FIPS 140-3,5222,"Samsung Electronics Co., Ltd.",Samsung TCG Opal SSC Cryptographic Sub-Chip,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-04-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5222,2026-06-06,not in regen,,,,2026-07-09
Sansec csmsc1 Cryptographic Module,sansec-csmsc1-cryptographic-module,ACVP,A6703,"Sansec Technology Co., Ltd.",csmsc1,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-03-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19364,,,,,,
Saviynt Cryptographic Module,saviynt-cryptographic-module,FIPS 140-3,5128,Saviynt,Saviynt Cryptographic Module,"HSS, LMS",FIPS 140-3 L1,Active,2026-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5128,,,,,,
Secure-IC PQC Solutions,Secure-IC-PQC-Solutions,ACVP,A6046,Secure-IC,Secure-IC PQC Solutions,"ML-DSA, ML-KEM",,Active,2024-10-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18755,,,,,,
Secure-IC Securyzr,secure-ic-securyzr,ACVP,A6046,Secure-IC,Secure-IC PQC Solutions,"ML-DSA, ML-KEM",,deprecated,2024-10-30,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18755,2026-06-06,not in regen,,,,2026-07-09
SecureMachines Prastaara Quantum Cryptographic Suite,SecureMachines-Prastaara-Quantum-Cryptog,ACVP,A8741,SecureMachines,Prastaara Quantum Cryptographic Suite,"ML-DSA, ML-KEM, SLH-DSA",,Active,2026-07-07,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21594,,,,,,
Securosys CloudHSM,securosys-cloudhsm,ACVP,A5703,Securosys SA,Primus HSM LMS aarch32 firmware implementation,LMS,,deprecated,2024-09-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18329,2026-06-06,not in regen,,,,2026-07-09
Securosys CloudHSM,securosys-cloudhsm,ACVP,A5702,Securosys SA,Primus HSM LMS aarch64 firmware implementation,LMS,,deprecated,2024-09-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18328,2026-06-06,not in regen,,,,2026-07-09
Securosys CloudHSM,securosys-cloudhsm,ACVP,A6129,Securosys SA,Primus HSM ML-KEM firmware implementation,ML-KEM,,deprecated,2024-11-07,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18823,2026-06-06,not in regen,,,,2026-07-09
Securosys CloudHSM,securosys-cloudhsm,ACVP,A6130,Securosys SA,Primus HSM ML-DSA firmware implementation,ML-DSA,,deprecated,2024-11-07,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18824,2026-06-06,not in regen,,,,2026-07-09
Securosys CloudHSM,securosys-cloudhsm,ACVP,A6131,Securosys SA,Primus HSM SLH-DSA firmware implementation,SLH-DSA,,deprecated,2024-11-07,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18825,2026-06-06,not in regen,,,,2026-07-09
Securosys CloudHSM,securosys-cloudhsm,ACVP,A7792,Securosys SA,Primus HSM firmware implementation,"LMS, ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-12-15,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20546,2026-06-06,not in regen,,,,2026-07-09
Securosys CloudHSM,securosys-cloudhsm,ACVP,A8744,Securosys SA,Primus HSM firmware implementation,"LMS, ML-DSA, ML-KEM, SLH-DSA",,deprecated,2026-07-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21566,2026-07-13,not in regen,pqc_cert_present,url_authoritative,Added 2026-07-12 (product-cert review): same Primus HSM firmware already confirmed for the 'Securosys Primus HSM' catalog entry this session -- Securosys's cloud HSM service runs on the same hardware/firmware. Real LMS/ML-DSA/ML-KEM/SLH-DSA coverage verified against the record directly.,2026-07-12
Securosys CloudHSM,securosys-cloudhsm,Common Criteria,cc-primus-hsm-fw-3-1-0-series-e--series-e2--series-x--series-x2-18035ab4,Securosys SA (Scheme: IT),"Primus HSM FW 3.1.0 Series E, Series E2, Series X, Series X2","ML-KEM, ML-DSA, SLH-DSA, LMS, XMSS, HSS","EAL4+,AVA_VAN.5",deprecated,2026-02-23,https://commoncriteriaportal.org/files/epfiles/st_primus_hsm_fw310_v3.1.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-primus-hsm-fw-3-1-0-series-e--series-e2--series-x--series-x2-x6cj: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-primus-hsm-fw-3-1-0-series-e--series-e2--series-x--series-x2-x6cj,2026-05-06
Securosys Primus CyberVault PQC,securosys-primus-cybervault-pqc,ACVP,A5703,Securosys SA,Primus HSM LMS aarch32 firmware implementation,LMS,,Active,2024-09-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18329,,,,,,
Securosys Primus CyberVault PQC,securosys-primus-cybervault-pqc,ACVP,A6129,Securosys SA,Primus HSM ML-KEM firmware implementation,ML-KEM,,Active,2024-11-07,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18823,,,,,,
